return_id,order_id,customer_id,order_timestamp,delivery_timestamp,request_timestamp,order_amount,item_count,product_category,discount_amount,payment_method,delivery_region,fulfillment_method,return_reason,item_condition_declared,refund_amount_requested,return_method,customer_account_age_days,customer_order_count_lifetime,customer_return_count_lifetime,historical_return_rate,historical_refund_amount,customer_dispute_count,orders_last_7d,orders_last_30d,orders_last_90d,returns_last_7d,returns_last_30d,returns_last_90d,customer_avg_order_value,return_abuse,dataset_type
RET_000220,ORD_000220,CUST_00274,2025-04-19T16:01:00,2025-04-21T16:01:00,2025-04-27T16:01:00,66.7,3,APPAREL,0.0,CREDIT_CARD,US_CENTRAL,EXPRESS_AIR,CHANGED_MIND,UNOPENED,22.01,IN_STORE_DROP,100,15,2,0.1333,143.68,0,0,0,2,0,0,0,79.82,0,SYNTHETIC
RET_004032,ORD_004032,CUST_00904,2025-04-22T16:35:00,2025-04-24T16:35:00,2025-04-27T16:35:00,127.26,2,APPAREL,5.0,CREDIT_CARD,US_WEST,EXPRESS_AIR,DEFECTIVE,OPENED_UNUSED,127.26,MAIL_IN,266,12,2,0.1667,194.38,0,2,1,3,0,0,0,107.99,0,SYNTHETIC
RET_002020,ORD_002020,CUST_01222,2025-04-18T17:26:00,2025-04-21T17:26:00,2025-04-27T17:26:00,294.14,2,LUXURY_GOODS,25.0,CREDIT_CARD,US_SOUTH,SAME_DAY,CHANGED_MIND,OPENED_UNUSED,147.07,IN_STORE_DROP,1004,15,1,0.0667,304.82,0,0,1,1,0,0,1,338.69,0,SYNTHETIC
RET_001920,ORD_001920,CUST_01493,2025-04-19T17:48:00,2025-04-22T17:48:00,2025-04-27T17:48:00,107.49,1,ELECTRONICS,15.0,CREDIT_CARD,US_EAST,EXPRESS_AIR,WRONG_SIZE,OPENED_UNUSED,35.47,MAIL_IN,125,8,0,0.0,0.0,0,0,1,5,0,0,0,126.11,0,SYNTHETIC
RET_002083,ORD_002083,CUST_01658,2025-04-21T18:27:00,2025-04-23T18:27:00,2025-04-27T18:27:00,134.7,3,APPAREL,10.0,CREDIT_CARD,US_SOUTH,SAME_DAY,NOT_AS_DESCRIBED,OPENED_UNUSED,134.7,MAIL_IN,188,19,1,0.0526,114.57,0,0,3,5,0,0,0,127.3,0,SYNTHETIC
RET_003574,ORD_003574,CUST_01023,2025-03-27T18:52:00,2025-03-29T18:52:00,2025-04-27T18:52:00,321.84,1,APPAREL,0.0,BUY_NOW_PAY_LATER,US_CENTRAL,SAME_DAY,NOT_AS_DESCRIBED,UNOPENED,160.92,MAIL_IN,42,2,2,1.0,289.66,3,2,3,4,2,2,2,160.92,1,SYNTHETIC
RET_004393,ORD_004393,CUST_01591,2025-04-24T20:03:00,2025-04-26T20:03:00,2025-04-27T20:03:00,2545.92,1,LUXURY_GOODS,0.0,CREDIT_CARD,US_WEST,EXPRESS_AIR,DEFECTIVE,UNOPENED,1272.96,MAIL_IN,29,3,3,1.0,3436.99,3,3,2,3,3,2,2,1272.96,1,SYNTHETIC
RET_004799,ORD_004799,CUST_00188,2025-04-09T00:46:00,2025-04-14T00:46:00,2025-04-28T00:46:00,135.44,1,APPAREL,25.0,DEBIT_CARD,US_SOUTH,EXPRESS_AIR,WRONG_SIZE,UNOPENED,67.72,IN_STORE_DROP,169,14,1,0.0714,103.16,0,0,2,2,0,0,1,114.62,0,SYNTHETIC
RET_003017,ORD_003017,CUST_01485,2025-04-20T00:50:00,2025-04-22T00:50:00,2025-04-28T00:50:00,425.21,1,ELECTRONICS,0.0,CREDIT_CARD,US_WEST,STANDARD_GROUND,WRONG_SIZE,UNOPENED,140.32,MAIL_IN,1035,16,1,0.0625,314.65,0,0,1,5,0,0,1,349.61,0,SYNTHETIC
RET_002942,ORD_002942,CUST_01582,2025-04-25T01:08:00,2025-04-26T01:08:00,2025-04-28T01:08:00,20.2,2,BEAUTY,25.0,DEBIT_CARD,US_WEST,STANDARD_GROUND,DEFECTIVE,UNOPENED,6.67,MAIL_IN,949,14,0,0.0,0.0,0,0,0,3,0,0,0,18.48,0,SYNTHETIC
RET_003364,ORD_003364,CUST_01473,2025-04-24T01:25:00,2025-04-25T01:25:00,2025-04-28T01:25:00,70.96,2,BEAUTY,15.0,CREDIT_CARD,US_WEST,SAME_DAY,WRONG_SIZE,UNOPENED,23.42,MAIL_IN,658,15,3,0.2,166.94,0,0,0,6,0,0,1,61.83,0,SYNTHETIC
RET_004826,ORD_004826,CUST_00401,2025-03-26T01:28:00,2025-03-31T01:28:00,2025-04-28T01:28:00,2049.02,1,LUXURY_GOODS,5.0,CREDIT_CARD,US_CENTRAL,EXPRESS_AIR,NOT_AS_DESCRIBED,UNOPENED,1024.51,MAIL_IN,187,7,4,0.5714,4794.7,1,0,2,4,1,1,3,1331.86,1,SYNTHETIC
RET_004909,ORD_004909,CUST_00008,2025-04-20T02:41:00,2025-04-23T02:41:00,2025-04-28T02:41:00,33.73,1,BEAUTY,25.0,DEBIT_CARD,US_WEST,STANDARD_GROUND,WRONG_SIZE,WORN_OR_USED,33.73,MAIL_IN,647,14,1,0.0714,29.05,0,1,4,12,0,0,1,32.28,0,SYNTHETIC
RET_003827,ORD_003827,CUST_00964,2025-04-07T03:21:00,2025-04-12T03:21:00,2025-04-28T03:21:00,67.43,3,APPAREL,10.0,BUY_NOW_PAY_LATER,US_WEST,STANDARD_GROUND,WRONG_SIZE,UNOPENED,22.25,MAIL_IN,819,16,3,0.1875,202.5,0,0,1,3,0,0,1,75.0,0,SYNTHETIC
RET_003861,ORD_003861,CUST_00222,2025-04-22T05:09:00,2025-04-24T05:09:00,2025-04-28T05:09:00,73.23,2,APPAREL,5.0,CREDIT_CARD,US_CENTRAL,SAME_DAY,WRONG_SIZE,OPENED_UNUSED,36.62,MAIL_IN,682,9,0,0.0,0.0,0,2,5,7,0,0,0,64.72,0,SYNTHETIC
RET_001970,ORD_001970,CUST_00332,2025-04-13T05:35:00,2025-04-16T05:35:00,2025-04-28T05:35:00,44.19,1,BEAUTY,25.0,CREDIT_CARD,US_EAST,STANDARD_GROUND,WRONG_SIZE,OPENED_UNUSED,22.1,LOCKER_DROP,1076,13,2,0.1538,66.11,0,0,0,1,0,0,0,36.73,0,SYNTHETIC
RET_003792,ORD_003792,CUST_00263,2025-04-16T06:49:00,2025-04-18T06:49:00,2025-04-28T06:49:00,352.12,1,ELECTRONICS,15.0,DEBIT_CARD,US_SOUTH,EXPRESS_AIR,ARRIVED_LATE,UNOPENED,116.2,IN_STORE_DROP,134,13,1,0.0769,361.44,0,0,3,5,0,0,0,401.6,0,SYNTHETIC
RET_001250,ORD_001250,CUST_00978,2025-04-24T08:23:00,2025-04-27T08:23:00,2025-04-28T08:23:00,69.29,2,BEAUTY,10.0,CREDIT_CARD,US_SOUTH,EXPRESS_AIR,WRONG_SIZE,WORN_OR_USED,34.65,IN_STORE_DROP,1035,16,0,0.0,0.0,0,0,2,5,1,0,1,66.01,0,SYNTHETIC
RET_003231,ORD_003231,CUST_00068,2025-04-15T09:07:00,2025-04-20T09:07:00,2025-04-28T09:07:00,742.44,1,LUXURY_GOODS,0.0,DEBIT_CARD,US_WEST,STANDARD_GROUND,WRONG_SIZE,UNOPENED,742.44,IN_STORE_DROP,864,13,0,0.0,0.0,0,0,0,6,0,0,1,635.14,0,SYNTHETIC
RET_002140,ORD_002140,CUST_00062,2025-04-21T09:41:00,2025-04-24T09:41:00,2025-04-28T09:41:00,215.84,4,APPAREL,30.0,CREDIT_CARD,US_EAST,STANDARD_GROUND,WRONG_SIZE,OPENED_UNUSED,215.84,IN_STORE_DROP,308,27,7,0.2593,1126.25,1,1,4,14,0,2,5,178.77,0,SYNTHETIC
RET_000364,ORD_000364,CUST_00381,2025-04-24T10:25:00,2025-04-25T10:25:00,2025-04-28T10:25:00,195.72,4,APPAREL,20.0,BUY_NOW_PAY_LATER,US_EAST,SAME_DAY,WRONG_SIZE,OPENED_UNUSED,97.86,MAIL_IN,558,29,9,0.3103,1271.54,0,3,6,19,1,2,7,156.98,0,SYNTHETIC
RET_003370,ORD_003370,CUST_00836,2025-03-29T10:29:00,2025-03-30T10:29:00,2025-04-28T10:29:00,1508.8,1,LUXURY_GOODS,5.0,CREDIT_CARD,US_SOUTH,SAME_DAY,DEFECTIVE,WORN_OR_USED,497.9,MAIL_IN,134,4,1,0.25,882.65,0,0,3,7,1,1,3,980.72,1,SYNTHETIC
RET_001357,ORD_001357,CUST_00957,2025-04-22T11:17:00,2025-04-23T11:17:00,2025-04-28T11:17:00,447.92,1,ELECTRONICS,25.0,DEBIT_CARD,US_SOUTH,STANDARD_GROUND,WRONG_SIZE,UNOPENED,147.81,LOCKER_DROP,731,13,2,0.1538,685.13,0,0,1,3,0,0,0,380.63,0,SYNTHETIC
RET_004534,ORD_004534,CUST_01613,2025-04-18T12:04:00,2025-04-21T12:04:00,2025-04-28T12:04:00,99.82,1,APPAREL,25.0,CREDIT_CARD,US_WEST,SAME_DAY,WRONG_SIZE,UNOPENED,32.94,LOCKER_DROP,710,14,0,0.0,0.0,0,0,1,2,0,0,0,88.44,0,SYNTHETIC
RET_003317,ORD_003317,CUST_00803,2025-04-18T14:23:00,2025-04-20T14:23:00,2025-04-28T14:23:00,98.73,1,ELECTRONICS,5.0,CREDIT_CARD,US_SOUTH,STANDARD_GROUND,WRONG_SIZE,UNOPENED,32.58,MAIL_IN,635,11,0,0.0,0.0,0,0,0,4,0,0,0,103.45,0,SYNTHETIC
RET_003521,ORD_003521,CUST_00376,2025-04-24T14:41:00,2025-04-26T14:41:00,2025-04-28T14:41:00,121.81,2,APPAREL,30.0,BUY_NOW_PAY_LATER,US_EAST,EXPRESS_AIR,CHANGED_MIND,UNOPENED,60.9,IN_STORE_DROP,575,25,10,0.4,1400.58,0,1,8,12,0,2,5,155.62,0,SYNTHETIC
RET_004370,ORD_004370,CUST_00860,2025-04-23T17:13:00,2025-04-25T17:13:00,2025-04-28T17:13:00,92.34,3,APPAREL,20.0,BUY_NOW_PAY_LATER,US_EAST,EXPRESS_AIR,WRONG_SIZE,OPENED_UNUSED,92.34,MAIL_IN,584,29,10,0.3448,626.94,0,1,6,15,1,1,7,69.66,0,SYNTHETIC
RET_003271,ORD_003271,CUST_00178,2025-04-21T18:41:00,2025-04-26T18:41:00,2025-04-28T18:41:00,250.24,1,APPAREL,5.0,CREDIT_CARD,US_CENTRAL,EXPRESS_AIR,ARRIVED_LATE,OPENED_UNUSED,125.12,MAIL_IN,91,5,1,0.2,146.39,0,0,2,5,0,1,3,162.66,0,SYNTHETIC
RET_001536,ORD_001536,CUST_01521,2025-03-28T19:05:00,2025-03-30T19:05:00,2025-04-28T19:05:00,166.84,1,APPAREL,0.0,CREDIT_CARD,US_EAST,STANDARD_GROUND,CHANGED_MIND,UNOPENED,83.42,MAIL_IN,178,3,2,0.6667,195.21,0,0,3,5,1,2,2,108.45,0,SYNTHETIC
RET_001355,ORD_001355,CUST_01101,2025-03-29T20:02:00,2025-03-31T20:02:00,2025-04-28T20:02:00,154.3,2,APPAREL,0.0,BUY_NOW_PAY_LATER,US_SOUTH,EXPRESS_AIR,DEFECTIVE,UNOPENED,154.3,MAIL_IN,36,3,3,1.0,208.31,2,3,3,4,3,3,3,77.15,1,SYNTHETIC
RET_003887,ORD_003887,CUST_00629,2025-04-23T20:25:00,2025-04-25T20:25:00,2025-04-28T20:25:00,60.8,1,APPAREL,10.0,STORE_CREDIT,US_EAST,SAME_DAY,WRONG_SIZE,UNOPENED,20.06,MAIL_IN,222,10,0,0.0,0.0,0,0,1,9,0,0,1,56.84,0,SYNTHETIC
RET_001616,ORD_001616,CUST_00777,2025-04-24T20:48:00,2025-04-27T20:48:00,2025-04-28T20:48:00,218.49,4,APPAREL,20.0,CREDIT_CARD,US_CENTRAL,SAME_DAY,WRONG_SIZE,OPENED_UNUSED,109.24,MAIL_IN,638,25,9,0.36,1380.48,0,3,4,12,1,0,5,170.43,0,SYNTHETIC
RET_003529,ORD_003529,CUST_00482,2025-04-19T21:35:00,2025-04-24T21:35:00,2025-04-28T21:35:00,36.94,2,BEAUTY,0.0,CREDIT_CARD,US_SOUTH,SAME_DAY,WRONG_SIZE,WORN_OR_USED,36.94,IN_STORE_DROP,754,12,1,0.0833,34.83,0,0,1,8,0,0,0,38.7,0,SYNTHETIC
RET_004457,ORD_004457,CUST_00497,2025-04-18T22:04:00,2025-04-20T22:04:00,2025-04-28T22:04:00,147.65,1,APPAREL,5.0,BUY_NOW_PAY_LATER,US_SOUTH,STANDARD_GROUND,WRONG_SIZE,UNOPENED,48.72,LOCKER_DROP,600,17,0,0.0,0.0,0,0,0,2,0,0,0,162.28,0,SYNTHETIC
RET_000372,ORD_000372,CUST_00042,2025-04-22T22:27:00,2025-04-24T22:27:00,2025-04-28T22:27:00,152.77,3,ELECTRONICS,25.0,STORE_CREDIT,US_WEST,SAME_DAY,WRONG_SIZE,UNOPENED,152.77,MAIL_IN,507,14,0,0.0,0.0,1,0,2,4,0,0,0,168.53,0,SYNTHETIC
RET_004423,ORD_004423,CUST_01358,2025-04-23T23:16:00,2025-04-26T23:16:00,2025-04-28T23:16:00,61.05,1,BEAUTY,15.0,CREDIT_CARD,US_CENTRAL,STANDARD_GROUND,WRONG_SIZE,OPENED_UNUSED,20.15,MAIL_IN,116,13,1,0.0769,56.45,0,1,2,6,0,0,0,62.72,0,SYNTHETIC
RET_003278,ORD_003278,CUST_01189,2025-04-21T23:46:00,2025-04-26T23:46:00,2025-04-28T23:46:00,104.41,3,APPAREL,30.0,BUY_NOW_PAY_LATER,US_WEST,EXPRESS_AIR,WRONG_SIZE,UNOPENED,104.41,IN_STORE_DROP,536,28,15,0.5357,1540.22,0,3,3,18,1,1,5,114.09,0,SYNTHETIC
RET_001075,ORD_001075,CUST_01286,2025-04-21T00:39:00,2025-04-26T00:39:00,2025-04-29T00:39:00,106.0,1,APPAREL,10.0,CREDIT_CARD,US_CENTRAL,SAME_DAY,WRONG_SIZE,OPENED_UNUSED,34.98,MAIL_IN,1126,15,0,0.0,0.0,0,1,1,4,0,0,0,108.84,0,SYNTHETIC
RET_001046,ORD_001046,CUST_00506,2025-03-29T00:54:00,2025-03-31T00:54:00,2025-04-29T00:54:00,574.59,1,ELECTRONICS,5.0,BUY_NOW_PAY_LATER,US_CENTRAL,SAME_DAY,NOT_AS_DESCRIBED,WORN_OR_USED,189.61,IN_STORE_DROP,110,6,2,0.3333,672.26,0,2,2,4,2,2,4,373.48,1,SYNTHETIC
RET_000591,ORD_000591,CUST_00258,2025-04-27T01:43:00,2025-04-28T01:43:00,2025-04-29T01:43:00,226.62,1,ELECTRONICS,0.0,CREDIT_CARD,US_WEST,EXPRESS_AIR,CHANGED_MIND,OPENED_UNUSED,226.62,MAIL_IN,267,19,2,0.1053,438.97,0,0,2,4,0,0,0,243.87,0,SYNTHETIC
RET_000317,ORD_000317,CUST_00949,2025-04-24T02:16:00,2025-04-27T02:16:00,2025-04-29T02:16:00,67.32,1,APPAREL,10.0,DEBIT_CARD,US_CENTRAL,SAME_DAY,ARRIVED_LATE,OPENED_UNUSED,67.32,IN_STORE_DROP,1190,12,2,0.1667,130.14,0,0,1,1,0,0,0,72.3,0,SYNTHETIC
RET_004470,ORD_004470,CUST_00583,2025-04-26T02:47:00,2025-04-28T02:47:00,2025-04-29T02:47:00,145.0,1,APPAREL,0.0,CREDIT_CARD,US_EAST,STANDARD_GROUND,WRONG_SIZE,UNOPENED,145.0,MAIL_IN,898,18,3,0.1667,456.98,0,1,1,2,0,0,0,169.25,0,SYNTHETIC
RET_002324,ORD_002324,CUST_00264,2025-04-01T03:08:00,2025-04-03T03:08:00,2025-04-29T03:08:00,173.69,1,ELECTRONICS,0.0,CREDIT_CARD,US_CENTRAL,SAME_DAY,DEFECTIVE,UNOPENED,86.84,MAIL_IN,233,7,4,0.5714,406.44,0,2,3,5,3,1,3,112.9,1,SYNTHETIC
RET_004533,ORD_004533,CUST_01659,2025-04-17T03:09:00,2025-04-20T03:09:00,2025-04-29T03:09:00,134.59,2,APPAREL,10.0,CREDIT_CARD,US_CENTRAL,SAME_DAY,WRONG_SIZE,UNOPENED,134.59,LOCKER_DROP,1185,11,1,0.0909,117.11,0,0,1,6,0,0,0,130.12,0,SYNTHETIC
RET_001520,ORD_001520,CUST_00431,2025-04-19T04:08:00,2025-04-20T04:08:00,2025-04-29T04:08:00,75.65,2,APPAREL,20.0,BUY_NOW_PAY_LATER,US_WEST,EXPRESS_AIR,WRONG_SIZE,OPENED_UNUSED,75.65,MAIL_IN,538,24,6,0.25,455.87,0,4,7,13,3,2,4,84.42,0,SYNTHETIC
RET_003791,ORD_003791,CUST_01092,2025-04-17T04:12:00,2025-04-22T04:12:00,2025-04-29T04:12:00,87.69,1,APPAREL,5.0,DEBIT_CARD,US_EAST,SAME_DAY,NOT_AS_DESCRIBED,UNOPENED,28.94,MAIL_IN,615,12,2,0.1667,138.89,0,0,1,3,0,0,0,77.16,0,SYNTHETIC
RET_004521,ORD_004521,CUST_01369,2025-04-15T05:18:00,2025-04-20T05:18:00,2025-04-29T05:18:00,39.09,1,BEAUTY,5.0,STORE_CREDIT,US_EAST,STANDARD_GROUND,WRONG_SIZE,UNOPENED,12.9,MAIL_IN,308,12,1,0.0833,32.06,0,1,4,9,0,0,1,35.62,0,SYNTHETIC
RET_001764,ORD_001764,CUST_00545,2025-04-21T07:42:00,2025-04-23T07:42:00,2025-04-29T07:42:00,88.35,2,APPAREL,5.0,CREDIT_CARD,US_WEST,SAME_DAY,WRONG_SIZE,OPENED_UNUSED,29.16,LOCKER_DROP,876,17,1,0.0588,88.35,0,0,2,4,0,0,0,98.17,0,SYNTHETIC
RET_000493,ORD_000493,CUST_01606,2025-04-21T08:15:00,2025-04-22T08:15:00,2025-04-29T08:15:00,71.91,3,APPAREL,25.0,DEBIT_CARD,US_EAST,SAME_DAY,WRONG_SIZE,UNOPENED,71.91,MAIL_IN,503,17,1,0.0588,60.35,0,0,2,3,0,0,0,67.06,0,SYNTHETIC
RET_000603,ORD_000603,CUST_00029,2025-04-20T08:40:00,2025-04-22T08:40:00,2025-04-29T08:40:00,31.54,3,BEAUTY,15.0,STORE_CREDIT,US_SOUTH,EXPRESS_AIR,NOT_AS_DESCRIBED,DAMAGED,15.77,MAIL_IN,475,12,1,0.0833,32.04,0,1,2,4,0,0,0,35.6,0,SYNTHETIC
RET_004086,ORD_004086,CUST_00620,2025-04-22T08:55:00,2025-04-27T08:55:00,2025-04-29T08:55:00,27.82,1,BEAUTY,5.0,DEBIT_CARD,US_SOUTH,EXPRESS_AIR,WRONG_SIZE,OPENED_UNUSED,9.18,IN_STORE_DROP,545,13,0,0.0,0.0,0,0,1,3,0,0,0,29.78,0,SYNTHETIC
RET_001693,ORD_001693,CUST_00525,2025-04-21T10:30:00,2025-04-23T10:30:00,2025-04-29T10:30:00,194.68,1,HOME_GARDEN,15.0,CREDIT_CARD,US_SOUTH,EXPRESS_AIR,WRONG_SIZE,UNOPENED,194.68,LOCKER_DROP,1159,9,1,0.1111,188.83,0,0,4,4,0,0,0,209.81,0,SYNTHETIC
RET_001555,ORD_001555,CUST_00344,2025-04-16T10:57:00,2025-04-18T10:57:00,2025-04-29T10:57:00,58.82,3,APPAREL,5.0,CREDIT_CARD,US_WEST,SAME_DAY,ARRIVED_LATE,OPENED_UNUSED,19.41,MAIL_IN,383,12,1,0.0833,59.75,0,2,1,3,0,0,0,66.39,0,SYNTHETIC
RET_001568,ORD_001568,CUST_01447,2025-04-27T13:38:00,2025-04-28T13:38:00,2025-04-29T13:38:00,192.2,3,APPAREL,20.0,CREDIT_CARD,US_WEST,SAME_DAY,WRONG_SIZE,OPENED_UNUSED,96.1,MAIL_IN,427,20,9,0.45,1239.14,0,2,3,12,1,1,4,152.98,0,SYNTHETIC
RET_001170,ORD_001170,CUST_01469,2025-04-22T13:54:00,2025-04-24T13:54:00,2025-04-29T13:54:00,43.03,2,APPAREL,10.0,DEBIT_CARD,US_WEST,STANDARD_GROUND,CHANGED_MIND,OPENED_UNUSED,14.2,MAIL_IN,96,24,11,0.4583,462.63,0,2,3,13,1,0,6,46.73,0,SYNTHETIC
RET_001116,ORD_001116,CUST_00678,2025-03-28T14:33:00,2025-03-31T14:33:00,2025-04-29T14:33:00,437.95,2,ELECTRONICS,0.0,BUY_NOW_PAY_LATER,US_WEST,STANDARD_GROUND,DEFECTIVE,UNOPENED,218.98,LOCKER_DROP,34,5,4,0.8,788.29,3,2,5,6,1,5,5,218.97,1,SYNTHETIC
RET_002221,ORD_002221,CUST_01253,2025-04-13T15:27:00,2025-04-15T15:27:00,2025-04-29T15:27:00,254.24,1,ELECTRONICS,15.0,CREDIT_CARD,US_SOUTH,EXPRESS_AIR,WRONG_SIZE,OPENED_UNUSED,127.12,IN_STORE_DROP,1014,21,0,0.0,0.0,0,0,2,6,0,0,0,253.64,0,SYNTHETIC
RET_000557,ORD_000557,CUST_00355,2025-04-17T16:59:00,2025-04-22T16:59:00,2025-04-29T16:59:00,34.01,1,BEAUTY,10.0,CREDIT_CARD,US_EAST,EXPRESS_AIR,NOT_AS_DESCRIBED,OPENED_UNUSED,34.01,MAIL_IN,669,9,1,0.1111,30.22,0,0,2,3,0,0,0,33.58,0,SYNTHETIC
RET_002101,ORD_002101,CUST_01445,2025-04-24T17:14:00,2025-04-26T17:14:00,2025-04-29T17:14:00,100.76,2,APPAREL,5.0,CREDIT_CARD,US_SOUTH,SAME_DAY,NOT_AS_DESCRIBED,OPENED_UNUSED,50.38,MAIL_IN,110,17,0,0.0,0.0,0,1,1,4,0,0,0,91.83,0,SYNTHETIC
RET_003715,ORD_003715,CUST_01437,2025-04-22T17:16:00,2025-04-24T17:16:00,2025-04-29T17:16:00,116.49,2,BEAUTY,20.0,CREDIT_CARD,US_CENTRAL,EXPRESS_AIR,WRONG_SIZE,UNOPENED,58.24,MAIL_IN,696,29,13,0.4483,1406.57,0,4,3,10,1,1,5,120.22,0,SYNTHETIC
RET_000241,ORD_000241,CUST_00723,2025-04-19T17:18:00,2025-04-22T17:18:00,2025-04-29T17:18:00,172.1,2,APPAREL,10.0,BUY_NOW_PAY_LATER,US_EAST,STANDARD_GROUND,WRONG_SIZE,WORN_OR_USED,172.1,MAIL_IN,402,31,9,0.2903,1701.4,0,2,6,18,0,3,9,210.05,0,SYNTHETIC
RET_002097,ORD_002097,CUST_01568,2025-04-25T18:49:00,2025-04-28T18:49:00,2025-04-29T18:49:00,166.26,2,ELECTRONICS,15.0,DEBIT_CARD,US_EAST,SAME_DAY,ARRIVED_LATE,OPENED_UNUSED,54.87,IN_STORE_DROP,1009,11,0,0.0,0.0,0,0,0,3,0,0,0,141.6,0,SYNTHETIC
RET_004360,ORD_004360,CUST_00316,2025-04-19T21:00:00,2025-04-22T21:00:00,2025-04-29T21:00:00,170.25,2,ELECTRONICS,0.0,DEBIT_CARD,US_WEST,EXPRESS_AIR,WRONG_SIZE,OPENED_UNUSED,56.18,IN_STORE_DROP,120,15,1,0.0667,160.24,0,0,6,8,0,0,1,178.04,1,SYNTHETIC
RET_002181,ORD_002181,CUST_00820,2025-04-20T21:35:00,2025-04-23T21:35:00,2025-04-29T21:35:00,65.97,2,APPAREL,10.0,CREDIT_CARD,US_WEST,STANDARD_GROUND,WRONG_SIZE,OPENED_UNUSED,32.98,IN_STORE_DROP,111,23,9,0.3913,427.44,0,2,4,17,0,3,4,52.77,0,SYNTHETIC
RET_003893,ORD_003893,CUST_01381,2025-04-22T23:31:00,2025-04-24T23:31:00,2025-04-29T23:31:00,102.09,1,APPAREL,5.0,CREDIT_CARD,US_WEST,EXPRESS_AIR,DEFECTIVE,UNOPENED,102.09,MAIL_IN,160,16,0,0.0,0.0,0,0,0,2,0,0,0,97.94,0,SYNTHETIC
RET_001932,ORD_001932,CUST_00640,2025-03-29T02:08:00,2025-03-31T02:08:00,2025-04-30T02:08:00,413.31,2,ELECTRONICS,15.0,DEBIT_CARD,US_CENTRAL,SAME_DAY,NOT_AS_DESCRIBED,UNOPENED,136.39,LOCKER_DROP,1073,15,0,0.0,0.0,0,0,1,4,0,0,0,441.03,0,SYNTHETIC
RET_001868,ORD_001868,CUST_00508,2025-03-31T03:07:00,2025-04-02T03:07:00,2025-04-30T03:07:00,345.52,1,ELECTRONICS,5.0,CREDIT_CARD,US_CENTRAL,EXPRESS_AIR,ARRIVED_LATE,UNOPENED,345.52,MAIL_IN,15,3,3,1.0,606.39,0,0,3,11,0,2,7,224.59,0,SYNTHETIC
RET_002581,ORD_002581,CUST_00754,2025-04-16T03:14:00,2025-04-21T03:14:00,2025-04-30T03:14:00,201.68,1,ELECTRONICS,5.0,CREDIT_CARD,US_WEST,SAME_DAY,DEFECTIVE,UNOPENED,201.68,LOCKER_DROP,1144,12,0,0.0,0.0,0,1,0,5,0,0,0,203.25,0,SYNTHETIC
RET_001958,ORD_001958,CUST_00515,2025-04-24T03:27:00,2025-04-26T03:27:00,2025-04-30T03:27:00,117.88,1,APPAREL,5.0,DEBIT_CARD,US_WEST,STANDARD_GROUND,NOT_AS_DESCRIBED,OPENED_UNUSED,38.9,MAIL_IN,1002,13,2,0.1538,213.25,0,0,1,6,0,0,0,118.47,0,SYNTHETIC
RET_004600,ORD_004600,CUST_01529,2025-04-21T03:57:00,2025-04-24T03:57:00,2025-04-30T03:57:00,110.0,1,APPAREL,0.0,DEBIT_CARD,US_EAST,STANDARD_GROUND,WRONG_SIZE,UNOPENED,36.3,MAIL_IN,411,10,1,0.1,117.57,0,1,4,8,0,0,0,130.63,0,SYNTHETIC
RET_004144,ORD_004144,CUST_00375,2025-04-24T04:36:00,2025-04-27T04:36:00,2025-04-30T04:36:00,67.11,2,BEAUTY,25.0,CREDIT_CARD,US_SOUTH,EXPRESS_AIR,DEFECTIVE,UNOPENED,22.15,MAIL_IN,744,9,0,0.0,0.0,0,0,0,1,0,0,0,65.26,0,SYNTHETIC
RET_004158,ORD_004158,CUST_00279,2025-04-17T05:30:00,2025-04-20T05:30:00,2025-04-30T05:30:00,189.17,3,APPAREL,10.0,CREDIT_CARD,US_EAST,STANDARD_GROUND,WRONG_SIZE,OPENED_UNUSED,94.58,MAIL_IN,255,26,6,0.2308,807.79,0,1,4,8,0,2,5,149.59,0,SYNTHETIC
RET_004545,ORD_004545,CUST_01033,2025-04-24T05:59:00,2025-04-26T05:59:00,2025-04-30T05:59:00,215.06,1,ELECTRONICS,25.0,CREDIT_CARD,US_EAST,EXPRESS_AIR,CHANGED_MIND,OPENED_UNUSED,215.06,MAIL_IN,431,18,1,0.0556,230.94,0,0,3,5,0,0,0,256.6,0,SYNTHETIC
RET_002897,ORD_002897,CUST_00934,2025-04-14T06:00:00,2025-04-16T06:00:00,2025-04-30T06:00:00,82.57,1,APPAREL,10.0,CREDIT_CARD,US_SOUTH,EXPRESS_AIR,CHANGED_MIND,OPENED_UNUSED,27.25,MAIL_IN,391,15,4,0.2667,347.18,0,0,1,2,0,0,0,96.44,0,SYNTHETIC
RET_000898,ORD_000898,CUST_00995,2025-04-28T07:14:00,2025-04-29T07:14:00,2025-04-30T07:14:00,89.75,1,APPAREL,25.0,DEBIT_CARD,US_SOUTH,EXPRESS_AIR,WRONG_SIZE,OPENED_UNUSED,44.88,MAIL_IN,1098,12,1,0.0833,66.15,0,2,0,2,0,0,0,73.5,0,SYNTHETIC
RET_002745,ORD_002745,CUST_01061,2025-03-31T07:54:00,2025-04-01T07:54:00,2025-04-30T07:54:00,1809.39,1,LUXURY_GOODS,0.0,BUY_NOW_PAY_LATER,US_SOUTH,SAME_DAY,NOT_AS_DESCRIBED,OPENED_UNUSED,597.1,IN_STORE_DROP,49,2,1,0.5,814.23,3,1,1,2,1,1,1,904.7,1,SYNTHETIC
